FilePath,Text,single_label,probabilities
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him3081.ogg,せ、折角作ったかまくらが、壊れてしまいましたわ……,usual,"usual: 99.92%, aegi: 0.08%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him3082.ogg,雪之進様に楽しんでいただくつもりがこんな結果に……ご、ごめんなさぁい……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him3083.ogg,でも、巫女のように雪之進様に全てを捧げられて……私、嬉しかったです……,usual,"usual: 99.98%, aegi: 0.02%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him3084.ogg,うふふっ,usual,"usual: 94.87%, aegi: 5.12%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him3085.ogg,はい？,usual,"usual: 60.72%, aegi: 39.26%, chupa: 0.02%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2367.ogg,……福寿草、ですわね,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2368.ogg,ええ、江戸初期より、床の間などにこの花を飾り新年を祝ったことから、縁起の良い福と寿の佳名を頂いたとか,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2369.ogg,……そして春を告げる花、としてもよく知られているようですね,usual,"usual: 99.98%, aegi: 0.02%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2370.ogg,そう、ですねぇ……,usual,"usual: 99.27%, chupa: 0.59%, aegi: 0.13%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2371.ogg,い、いいえぇ、せっかく作ったのに、残念だと……,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2372.ogg,誰が壊したのかと言っていますわ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2373.ogg,雪之進様、早く私を捕まえてくださいっ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2374.ogg,……雪之進様っ！あれを！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2375.ogg,お待ち下さい！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2376.ogg,ふぶきだけで、やらせてあげてくださいっ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2377.ogg,あの子も雪男……時には、荒療治が必要なのです,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2378.ogg,……,aegi,"aegi: 72.87%, usual: 27.11%, chupa: 0.02%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2379.ogg,そうよ、ふぶき！成長なさい！,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2380.ogg,ふぶき、しっかりして！！貴方なら大丈夫！！,usual,"usual: 99.37%, aegi: 0.63%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2381.ogg,雪之進さま……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2383.ogg,駄目よ、ふぶき！！戦うのっっ！！,usual,"usual: 84.44%, aegi: 15.56%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2384.ogg,ふぶきぃぃぃっ！！,usual,"usual: 90.69%, aegi: 9.31%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2385.ogg,！！,aegi,"aegi: 57.63%, usual: 42.37%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2386.ogg,ゆ……雪之進様……,usual,"usual: 99.15%, aegi: 0.85%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2387.ogg,お見事ですぅっ！雪之進様ぁ！！,usual,"usual: 88.43%, aegi: 11.57%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2388.ogg,あの大熊を、一撃の下に倒されたんでございますよ！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2389.ogg,今の貴方様の一連の動作は正に電光石火が如くでございました！私の目でも到底追いきれませんでしたわ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2390.ogg,ええっ！まさしく厳しい修行の賜物ですわね！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2391.ogg,どうなさいましたぁ？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2392.ogg,？,usual,"usual: 70.77%, aegi: 29.01%, chupa: 0.22%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2393.ogg,？？？,usual,"usual: 99.90%, aegi: 0.09%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2394.ogg,ゆ、雪之進さまぁ～,usual,"usual: 99.91%, aegi: 0.09%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2395.ogg,っ！！,aegi,"aegi: 76.39%, usual: 23.61%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2396.ogg,どうしたのでしょう……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2397.ogg,ふふ……,usual,"usual: 52.62%, aegi: 47.38%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2398.ogg,うふふふっ、あはははっ……！,usual,"usual: 53.86%, aegi: 46.14%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2399.ogg,ふふっ……ハァ～……それにしても、あんなに直ぐ目を覚ますなんて……よっぽど当たり所がよかったんですわ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2400.ogg,ええ、きっと、雪之進様の剣は、命を奪う剣ではありませんのね……それを生かす活人剣なのでございますわ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2401.ogg,お優しい雪之進様らしい剣技ですわ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2402.ogg,ふぶきもそうだそうだと申しております,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2403.ogg,でも……ふぶき,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2404.ogg,惜しかったですわね。今年こそは思っていたのですが……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2405.ogg,根気よくやっていきましょう,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2406.ogg,ね,usual,"usual: 78.74%, aegi: 21.26%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2407.ogg,……っ,aegi,"aegi: 71.17%, usual: 28.82%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2408.ogg,まさか……,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2409.ogg,……行かなければ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2410.ogg,い、いえ……何でもありませんわ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2411.ogg,……いいえ,usual,"usual: 69.70%, aegi: 28.58%, chupa: 1.71%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2412.ogg,ただ、明日はお天気が悪くなりそうで……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2413.ogg,も、もう～、ふぶきったらぁ、お行儀が悪いですよぉ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2414.ogg,あら、ご迷惑ではありませんか？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2415.ogg,よかったわね、ふぶき！雪之進様のお料理はとっても美味しいのよ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2416.ogg,まあ、とっても美味しそう！ね、ふぶき？,usual,"usual: 86.87%, aegi: 13.13%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2417.ogg,そんな顔しないの、失礼よ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2418.ogg,これは……もしかして……,usual,"usual: 71.06%, aegi: 28.93%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2419.ogg,良かったわね、ふぶき！貴方のですって！,usual,"usual: 99.98%, aegi: 0.02%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2420.ogg,こうやって巻くのよ！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2421.ogg,すみません、ふぶきは私と違って人間界に疎いもので,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2422.ogg,気に入ったみたいですわ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2423.ogg,ありがとうと言っています,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2424.ogg,私だけではなく、ふぶきにまで……貴方様は、なんと慈悲深い御方なのでしょう……,usual,"usual: 99.81%, chupa: 0.13%, aegi: 0.06%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2425.ogg,私には、やっぱりもったいない御方なのだわ……,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2426.ogg,いいえ、何でも……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2427.ogg,雪之進様のお料理はとっても美味しいのよ、ふぶき,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2428.ogg,よーく噛み締めて、味わいなさい……こんな美味しいお料理は、もう二度と食べられないかもしれないのだから……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2429.ogg,いただきまーす,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2430.ogg,もぐもぐっ,usual,"usual: 79.86%, aegi: 19.79%, chupa: 0.35%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2431.ogg,美味しいわね、ふぶき,aegi,"aegi: 56.82%, usual: 43.18%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2433.ogg,はい……お料理が余りにも美味しかったもので、能力の制御が効かず……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2434.ogg,もうしませんから許してください,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2435.ogg,雪之進様……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2436.ogg,よかったね、ふぶき……雪之進様、怒ってないって,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2437.ogg,うん、美味しいねぇ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2438.ogg,本当にありがとうございます、雪之進様。貴方様のおかげで、ふぶきの機嫌も直りました,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2439.ogg,あぁっ、ふぶきったら！,usual,"usual: 71.04%, aegi: 28.96%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2440.ogg,温かいものを食べたからですわ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2441.ogg,ええ、ふぶきはまだ幼生ですし……体温調節がまだ下手くそなのです,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2442.ogg,ふぶき、雪之進様が心配なさるわ。しっかりしなさい,usual,"usual: 99.98%, aegi: 0.02%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2443.ogg,しっかり精神を統一して、元の形を保とうとすれば、自然と戻りますから,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2444.ogg,貴方様のお料理があんまり美味しかったので、慌てて食べてしまった結果ですわ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2445.ogg,私達、普段は冷たいものしか口にしないので……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2446.ogg,いいえ、そんなこと……気をつけていれば、そんなに大事にはなりませんから……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2447.ogg,それに、珍しいものを食べることができて、ふぶきも喜んでいます,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2448.ogg,本当に、今夜は良い思い出になりましたわ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2449.ogg,すみません、ふぶきったら、よっぽど楽しかったみたいで……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2450.ogg,はあ……,usual,"usual: 54.25%, aegi: 30.13%, chupa: 15.62%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2451.ogg,いいえ、そうではないのですが……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2452.ogg,やっぱり、今夜は帰ります……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2453.ogg,雪之進様っ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2454.ogg,……,usual,"usual: 52.63%, aegi: 47.37%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2455.ogg,暖かい、ですか……？,usual,"usual: 99.61%, aegi: 0.39%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2456.ogg,ありがとうございます、貴方様……私にも、ふぶきにも、とってもよくしてくださって……,usual,"usual: 95.34%, aegi: 4.66%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2457.ogg,いいえ、そんなことありませんっ……貴方様は、本当に思いやりのある御方……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2458.ogg,あんな大熊を倒されるほどお強いのに、それを鼻にかけることもなく、謙虚で、誠実で、本当に立派な御方……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2459.ogg,そんな貴方様に、私は釣り合うかどうか……,usual,"usual: 99.92%, aegi: 0.08%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2460.ogg,……そばに……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2461.ogg,ずっとおそばに、いられたら……,usual,"usual: 99.56%, aegi: 0.44%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2462.ogg,どんなに、嬉しかったか……！,usual,"usual: 96.70%, aegi: 3.30%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2463.ogg,貴方様……,usual,"usual: 89.87%, aegi: 10.13%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2464.ogg,好きです……貴方様が、好き……！それを証明するためなら、何でも出来ます……何でもぉ……,usual,"usual: 99.96%, aegi: 0.04%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2465.ogg,あぁ……貴方様のおちんぽぉ……もう、大きくぅ……,usual,"usual: 99.87%, aegi: 0.13%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2466.ogg,どうして、ほしいですかぁ……？この大きくなっちゃったおちんちん、私にどうしてほしいのですかぁ……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2467.ogg,何でも言っていいんですよぉ……何でもぉ、好きなこと……私にさせていいんですぅ……貴方様のためなら何でも……してほしいこと、何でもしてあげますからぁ……,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2468.ogg,いいえ、させてくださいぃ……私にぃ……いやらしいこと、いっぱいぃ……貴方様を、気持ちよくしたいのですぅ……,usual,"usual: 99.90%, aegi: 0.10%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2469.ogg,貴方様の、おちんちんも、期待してますぅ……期待でびくびく、震えてるみたいぃ……早く気持ちよくしてほしいって、甘えてるみたいですぅ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2470.ogg,私に何をさせたいんですかぁ……？今夜は、貴方様がお殿様ぁ……私は貴方様にお仕えする侍女になりますぅ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2471.ogg,わたしがしたいのですぅ……貴方様のおそばでぇ、貴方様に、た～っぷりご奉仕ぃ……させてくださぁい……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2472.ogg,何なりとお申し付けくださいませぇ……ちゅっ,usual,"usual: 100.00%, chupa: 0.00%, aegi: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2473.ogg,うふふ……しごくだけ？それでは面白くないのではないですかぁ……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2474.ogg,たまにはぁ……こういうのは、いかがかしら……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2475.ogg,ふふ……,aegi,"aegi: 53.24%, usual: 46.76%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2476.ogg,どうですかぁ？こういうのは、嫌、ですかぁ？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2477.ogg,では、してあげますね……私の脚でぇ、おちんちん、上から下まで、優しくぅ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2478.ogg,撫でてあげますぅ……足の裏で、ムニュってしてぇ……足の指で、キュってはさんでぇ……いっぱい、いっぱい、脚で可愛がってあ・げ・る……,usual,"usual: 98.21%, aegi: 1.62%, chupa: 0.17%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2479.ogg,んっ、んっ……んぅっ……,usual,"usual: 76.15%, aegi: 23.18%, chupa: 0.67%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2480.ogg,おちんちん、どこが気持ちいいですかぁ？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2481.ogg,こぉ、でいいですかぁ……？,usual,"usual: 99.95%, aegi: 0.05%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2482.ogg,うふ気持ちよさそうですねぇ……では、手でするのと、脚でするの……どっちが気持ちいですかぁ？,usual,"usual: 99.91%, chupa: 0.08%, aegi: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2483.ogg,私が、ですか？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2484.ogg,ふふぅ、そうですねぇ……,usual,"usual: 99.36%, aegi: 0.55%, chupa: 0.09%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2485.ogg,手でするのはぁ、貴方様を気持ちよくしてさしあげたいという一心でやっていましたけどぉ……脚でするのはぁ、ちょっと悪戯しているみたいで、愉しいかも知れませんぅ……,usual,"usual: 99.98%, aegi: 0.02%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2486.ogg,ええ……本来脚で何かをするなんて、お行儀の悪いことでしょう？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2487.ogg,そんな行為を……大切な貴方様にしてしまっている……そう考えるとぉ……,usual,"usual: 99.99%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him2488.ogg,イケナイことをしているみたいでぇ……少し、ドキドキしちゃいますぅ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
