full_filepath,transcript,similarity_score
D:\dataset\06ff3eeca49948ae20d6b202840b7f7a.m4a,んっ♥あっ、イきそ…♥ほら、オス！♥何休んでんのよ、もっとブヒブヒ鳴きなさいっ♥,0.7058823529411765
D:\dataset\b7ed939b0ea92e25659c005257cc43a1.mp3,はぁ♡ぁ♡ぁ♡せんせえ♡んぁ♡あぁ♡せんせ♡んっ、はぁ♡すごい♡です♡ぁん♡んっ♡あっ♡ぁ♡ぁ♡,0.4761904761904761
D:\dataset\38d6674e9140c2a8035289f197c3b70c.m4a,あ、あはっ！？は、激しすぎっ、くううっ！お、おかしくなっちゃ、あはぁっ！だ、だめだめっ、もう私、イッ、イッちゃうよぉ！,0.5517241379310345
D:\dataset\e77ae77b2b3de61a54f7ee79c0eb5335.ogg,くっ！ふ、不覚…です…！,0.7272727272727273
D:\dataset\108eedaa359280054c197e2ee0dd951b.m4a,で、でもッ！！そんなことッ！言えなかった、しぃぃっっっ！！,0.6538461538461539
D:\dataset\34f929db77251a5617ba8e7af0c792bb.mp3,ふぁんっ！ん…はぁ…はぁ…はぁ…ははっ！ほら…全部…挿いったよ、騎士くんっ！,0.4931506849315068
D:\dataset\196cb8e4698178e77c1cff1d3850e61c.mp3,お、おのれえッ…。羽虫風情が、あっ、んんっ、我に…このような屈辱…！あッあッ、ひうっ！？,0.6153846153846154
D:\dataset\67d57837d87b62372b258521dbe0cee4.ogg,くっ――あはははははっ♪すごい勢いだわ、ザコの分際で…射精の量だけは一人前なのだからっ♪,0.6172839506172839
D:\dataset\1ecff9a6de27f47dc098cac01b235546.mp3,んれるっ、キスぅ…もっとぉ…キスぅ…ちゅっ、んちゅ、んじゅるっ、れるっ、じゅるるっ,0.419753086419753
D:\dataset\583d64d073ebad5ed01df5541de8aa22.mp3,わたしもイキますっ！団長さんの精子で…団長さんに精子かけてもらって…イキますっ！ああぁっ、んぅ…ふぁああああっ…！！！！,0.752
D:\dataset\8df9c15d6f60c762857a1dfa4e06c31f.ogg,こんら雌イキ覚えたらァっ、あおおン！？私らめになるゥゥゥっ！,0.6153846153846154
D:\dataset\37c3dc457cc081314bb94f387178cb27.mp3,っ、ぁああッ、はっ、ぁ…ッ！！はぁっ、はぁっ、ぅ…んっ、ぁあっ…は…ぁっ、はぁ…はぁ…っ。,0.5897435897435898
D:\dataset\9cafbe7e4911fff2341abda20f9933d4.m4a,ご馳走ですか？うわぁ、楽しみですね,0.7567567567567568
D:\dataset\f6548f16e99a2e08daadae41ed77a009.ogg,ひ、んひぃいっっ！チンポが肌に擦られ…んぉっ！お尻、太ももっっ！ああ、脇までぇぇっっ！,0.2826086956521739
D:\dataset\ebb866305a21a618f585fd907794cbdf.mp3,じゅるるるっ！ずじゅっ！じゅ、ずぅううぅう…！,0.4489795918367347
D:\dataset\c2ea72830aaf18a651bc8c9e077e711b.m4a,はぁ…あっ…んくぅ…！もー、たいちょーは早く…ぁっ…イッちゃえばいいんだぁ…。,0.5128205128205128
D:\dataset\84eb569792b7b6df947834fd12432491.m4a,ふあ、あんっ…、すご…すごいの、わたひ、じぶんがじぶんでない、みたいよっ…！？あそこも、おっぱいも…あぁんっ！？,0.7777777777777778
D:\dataset\4674a7abc838d52b98987c2926d092f0.ogg,こ、こんなやつに…っっ、え、ふぉおおっ、んん！早くぅ、イ、イケぇ、おひぃっ！,0.5205479452054794
D:\dataset\62b78bef701b5f20bf5322c7ed47de68.mp3,くっ、んあっ！ふーっ、ふーっ！アソコがこすれて、熱いぃ、出し入れするたびにちんちんの形に変えられてるみたいだっ！,0.6842105263157895
D:\dataset\7d5d868d10630a55783df468d839e646.mp3,はぁはぁ…！マスターのイチモツが…はふぅ！せ、拙者の子宮を…つっ、突き上げて、います、ぞ！,0.7619047619047619
D:\dataset\c224ed1674150fa197ef583c2bcea126.opus,ぶも！ぶもおおおっ！！,0.2352941176470588
D:\dataset\d77910719e0c4b98a2c2733d9ea905b8.m4a,あう、んっ、おっ…くぅっ…！ああぁぁぁ…もっと、ゆっくりぃ…！,0.4912280701754385
D:\dataset\1dc534559d0cfe065ea8beb684d51b0d.mp3,ダメぇ、本当にもう、ダメぇ！出ちゃう！出ちゃうぅ！んあぁぁ！ひっ、マスター～！！,0.5252525252525253
D:\dataset\c01095315a4fe35ce5deedea2a8d0a69.m4a,あああっ、はぁっ、あっ、こんな、はしたないかっこ、なのにぃ…っ、あっ、はぁっ、わたしっ、きもちいいことしか、考えられないっ、あっ、ふぁあああっ,0.725925925925926
D:\dataset\afe7f11c1bbfadcb6fb56c7a284be06a.opus,じゃあ次は…アシュリー直伝！ホワイトシルバーソーードッ！,0.8
D:\dataset\0c29e47b310343070e657ef1361cf9c6.ogg,へへっ、自惚れるなよぉ♪…んぅ。ぁ、くぅ♪,0.4186046511627907
D:\dataset\a0623ba85ca1652b5a918c3bb7b865ab.mp3,あぁっ、はぁっ！なんだか、いつもよりも感じて…はぁ、レオのモノがハッキリと感じられるっ、いいっ、気持ちいいっ！,0.7666666666666667
D:\dataset\7b382a540656f956d9e85693800a00ec.mp3,あ、あぁぁぁぁぁぁぁ！！！,0.1714285714285714
D:\dataset\7c630534cc663b7bda10e2ddb77e3e5f.ogg,ああぁあっ、あっ、はうっ、んんん～っ！あっ、あっあっ、いっ、ああっ、激しっ、おまんこいいっ、あんっ、小太郎くんっ！,0.5882352941176471
D:\dataset\99e8c5768c95efbd1022b964edf61abe.ogg,んぉっ、ほぉおおおおおおおおぉっ☆,0.1290322580645161
D:\dataset\f4f8722f14db4135b049cbf532b6b655.ogg,ひ、ひぎぃッ！？お、お腹ぁ…し、子宮に…子宮に、ズンって来てるぅッ！？,0.7297297297297297
D:\dataset\05a28256e62c9b6ed989dcb236dd6cdc.ogg,んぐぅ…き、来たよっ！ドロッドロの変態汁がっ…はむっ、飲んでやるから…このまま…流し込みなっ！んっ、んちゅ…んんん～っ！,0.7272727272727273
D:\dataset\c992b820dbe68200f393384cb08a89b9.mp3,は、はいっ！んっ、じゅずっ、ずずっ、ずぅうぅうう！！んんっ…！？,0.5
D:\dataset\6e4c534f800c0c0812a87230f6b6bcb8.ogg,本当だよ、これは…ほら、証拠に――,0.7777777777777778
D:\dataset\6d5f7a385850332c22277348994a0473.ogg,え？あ、ちょっと…引っ張らないで。せめてヤシの実ジュースを飲んだ後で―――,0.7945205479452054
D:\dataset\bf260af0d72117200a2ff213f06a3591.opus,無理。今日はもう動けない,0.8
D:\dataset\3d0647b27cc74e2f032990aaa3fdb192.mp3,んぅううううっ…団長さんの、元気にビクビクって跳ねて…ひゃぅううう…,0.6756756756756757
D:\dataset\5b3c10f2106cb180acb496f1fd40381c.ogg,ひひっ、くひひひひっ♪ごちそうさま♪おじちゃんの精液、とってもおいしかったよ？,0.7160493827160493
D:\dataset\40d40a21a583e3d614917a7b99a928cc.mp3,おちんちん、まーきんぐで…これは、自分のだって…はっ、ぁあ、きゃ、ふぅっ…♪くまのなか、なわばりに、されちゃ…んきゅ、ぅ♪,0.6260869565217392
D:\dataset\77f1c88b9cf16f80ee1d7a7e70deb744.mp3,…う、く…。あたし…どうなったの…。,0.5625
D:\dataset\1c03c711ba2b610e5f579b6df70a3c8f.m4a,はぁ…はぁ…はぁ…,0.4285714285714285
D:\dataset\c66e8b7fb1cd5eb35d3d92c3d5074cc6.ogg,んちゅぅぅっ…！ちゅ、ぱぁっ、ぢゅるっ、れろぉっ！んん～っ、ちゅぱ、ちゅぱっ…んっ、しゃぶって、あげるっ！,0.5631067961165048
D:\dataset\fc92a3f2e0c4114901d32a5026056f2b.ogg,あなたもよ…れりょお、レロレロッ…,0.4444444444444444
D:\dataset\6de997f571e5879dcdf8b3fb90608dd2.mp3,…むむむっ？なんか今、ねちっこい視線を感じたぞー？,0.7755102040816326
D:\dataset\83c7275810a30cdf38a2764cbc1a230f.m4a,ふうん。お尻、好きなんだ？,0.5925925925925926
D:\dataset\b5b4098f2abb75fcfca0ac2dbf2dbf9c.ogg,くぅ…っ！そんな可愛い声だすなって…！そんな声だされたら…俺…もうっ！,0.7714285714285715
D:\dataset\3d7e3c6f8470b9b472fbbb1d08b7fc42.mp3,んはぁっ…逃げないで、ください…。感じ過ぎて、困るかもしれませんけど…私、んちゅっ、やさしくしますから…！,0.75
D:\dataset\490cfaf0d8aa8f48faaa84956da7091e.m4a,ズブズブって奥に来る…奥まで挿入ってくる♥,0.7142857142857143
D:\dataset\400058182b9edb45c7c2b86777c41214.ogg,ん、ちゅ…ちゅ、ちゅぷ…んふっ、んんっ…んぁ、ぁむ…ちゅる、ちゅ、れろ、れろ、れろ…,0.5121951219512195
D:\dataset\215f8f21f207735e8ea6d839f1b5be25.ogg,っ…どうしてでしょう…胸が、とても…モヤモヤします…,0.76
D:\dataset\a96294f819bef89a102b1627949c7055.mp3,だから、わざわざ夜に、ふたりきりで…はぁぁ、あぁんっどうなってもいいように…くぁあっ、ふああんっ、ふにゃあっ！,0.7184466019417476
D:\dataset\a6488a65f9e19e616693278ff0f73a7e.mp3,私のおっぱいで、たぷっ、たぷっ…しーこ、しーこ、って…んっ、また、ビクビクってした…。,0.7804878048780488
D:\dataset\a0d7ee97ccc3e99cb27fcfee6a88e3e8.mp3,ふぁっ…んっ、んぐぅ、んぁぁぁ♪ふぁ、あっ♪んぅ、ぁぁぁ♪う、動き変えちゃ…っ、あっ、ふぁっ♪んぁ♪あっあっあっ♪,0.3833333333333333
D:\dataset\8b1579223f44755109b64cf3affc7eec.mp3,んんっ、イク、イキますっ！あぁぁっ、んっ、ふぁああああああっ！！！！,0.5333333333333333
D:\dataset\c6829dab59545c7c359de6b04532babd.m4a,あぁあああぁ…ん、はぁ…あ、あぁ…。はぁっ…はっ、気持ちよすぎて…おかしくなるかと思ったわ。,0.6206896551724138
D:\dataset\813d58397f801c8494f9dab426885bac.mp3,はっ、ひっ、んんぁっ！？お、おま●こ、どんどん、突かれてぇっ…やぁっ、気持ち、良いっ…！け、けんしゅけ、さまぁぁああ！,0.7457627118644068
D:\dataset\03b48010aa0efe836e1664e217c7c562.ogg,ひあっ、くひいぃいいいいいいいぃっ！！,0.4897959183673469
D:\dataset\3b11fdf2e306d944fa7f86828a9f3b17.ogg,とても興味、深いね…,0.6956521739130435
D:\dataset\cc05cae13283b5b01f652b03a6879079.mp3,んんぅ、奥に、コツコツ当たってっ…！団長さんの息もっ…んっ、凄い荒れてて、あぁっ！出して、くれるの、ですね…んん！,0.7394957983193278
D:\dataset\24acdf9eb7395d84ae001c445510ec09.mp3,マスターの、本当に立派…んく、ちゅるるる…くちゅ、んん…口で含むのがやっとよ…じゅるるるっ！,0.625
D:\dataset\66cbc6a81d9fea35e8653a7b82c8116a.mp3,ふぁっ♡あっ♡んぁぁ♡あーっ♡ひぁっ♡あぁっ♡おちんちん♡おっき…んぅうぅぅ♡ふぁ♡んあぁぁっ♡,0.4897959183673469
D:\dataset\2a96542c09ab14e4b958c3f6bbe940fb.ogg,はひぃっ、はイぃッ！マン汁だらだらのみすぼらしいマンコでオチンポくわえます！ザーメンのご加護をお与えださァい！,0.7567567567567568
D:\dataset\cc9aa7e83e348ab8523f01fba7c34b02.mp3,いっ、ああっ…！み、見ては、らめでやがるぅ…あに、うえぇっ…！み、見ないでっ…ひあっ、んんん！,0.6956521739130435
D:\dataset\01eea8770d7356603d23e62a64e671c3.m4a,ん、あ、はぁ…ふぅ…、どう？ぼうやのおちんぽ…こんなに固くなってる、じゃない,0.7088607594936709
D:\dataset\16e7e3c627d877285d51ff7b775ee86e.m4a,えへへっ…一気に、こんな奥まで入っちゃった…んひゅうっ…！やっぱり、こんなカッコでこうふんしてたからかな…？んゅうっ…！やあっ…！,0.7258064516129032
D:\dataset\bdc410c1f04f7e8e7f5a4651964fb030.m4a,んぁあ…あ、あはぁああああ…っ！んくっ、た、隊長殿のが、な、ナカにぃい…っ！,0.5316455696202531
D:\dataset\37efca9406041034000c6b51db675f73.ogg,…。さてと…、充分データは取れたわね。データが取れたあとは———,0.7868852459016393
D:\dataset\69e2ba0dba15e58034efeffa5c2383ca.ogg,チンポがお腹を突き上げてくる！くっは、ここまでのチンポにはなかなか巡り会えないっ、気持ちいいわよ！,0.8
D:\dataset\db5bb44f4e128ec8da58754f67ea1351.mp3,はぁ、ははっ、ひあっ…♪おっ、おぉっ、んふぅ♪く、くしゅぐ、ったい…ひぁぁ♪,0.463768115942029
D:\dataset\5b07d9010c38ea8a493f027609e12aac.mp3,イクっ、イク…兄様おちんぽで、おまんこイっちゃう…っ！あんっ、んくっ…はぁ、あぁ、ああ、はぁぁっ！,0.6923076923076923
D:\dataset\d939e01ea3554c132e7f84f11f8f2f97.ogg,んひっっっ、いひぁぁぁぁぁっっ♪はぁぁっ、んぐっっ、おっ、おぅっっ…んぉっっ、ほおぉぉっっっっ♪,0.547945205479452
D:\dataset\e56c6ab8b11e51667df363da5eeabbdc.mp3,んんぁっ、あっ、ああああ！元気なおちんちん…気持ちいいよぉ♪団長様、好きぃ、大好きですぅ♪ふあっ、ああんぅ、あああ～♪,0.6371681415929203
D:\dataset\66c20b339e71c54da509b1fa9bae95ad.m4a,わわっ…あなたのも、すっごくおっきくなってる。えへへ…ナニ、これ。もしかして…期待させちゃってた？,0.7708333333333334
D:\dataset\d1d1dac9bb1fd1e6507810acd9e8a21c.mp3,んにゃっ、はぁう…！そ、そのっ…にぅっ。マスターに顔っ、みられるのが、はずかしくて…。,0.5494505494505495
D:\dataset\d34028f006a7772e15e2886eb5ba6ee7.mp3,あ、んっ、い、いっぱい撫でて…いっぱいキスしてぇ…んちゅっ、んっ、すきっ、すきぃっ…。,0.7391304347826086
D:\dataset\d3d1188b8f9b7f822337981d5e03fe28.mp3,あっ…硬いの、なかでピクピクしてます…んぁあっ、ひゃうんっおっぱい、そんなにお好きなんですか…団長様っ…？,0.8
D:\dataset\a7919e30f2d17f16739f084a9ba305a8.m4a,あとちょっと…っ、ふ、ぁ…は、うぅ…っ！はぁ、はぁ…っ。なんか、ドキドキしてきたでしゅ…。,0.5909090909090909
D:\dataset\844e14ac47b4acf0a9042917ec1b8fe8.mp3,妄想より…ふぁぁあっ…ずっとえっちですぅ！…ああっ…ああぁぁぁ…！,0.5882352941176471
D:\dataset\0d96193dde2467e50be4cb2d210b6378.m4a,あっ！だ、だめ掻き出しちゃっ！？ひゃんっ！,0.7
D:\dataset\1e8bb32d1291b0cde6017babf58759eb.mp3,んぉっ、おぉぉっ…おなかのなか…出でてるぅっ。せいし、でてるぅ…ワシ、なかだし、されちゃったぁ…。,0.7291666666666666
D:\dataset\d3d8b39b02006fb57916c5b552a40e87.m4a,はぁうぅっ…！あぁっ、あ…お尻、いっ…んん、うねうねが、お尻から、あぁっ、あんっ…ぬるぬるしてぇ、はあ、ぁぁぁ…んんん…！,0.5871559633027523
D:\dataset\ff5ed5589ca38e9207f021bbdff33504.ogg,んみゅっ、んふぐぅぅぅん…んぁぁ…,0.5
D:\dataset\f9bcf9bd2dbe96d5aee9390f8e34d5b6.ogg,んぁっっ、あぐっっ、くっふぅぅっっっ♪いっ…ひゅっっ、あうぅぅんっ♪イクッッ、イクゥゥッッ！あぁぁっっ♪,0.4036697247706422
D:\dataset\933b1bd938dbb277ee7512e8bf5d0863.mp3,――ふぁぁあああぁぁ…っ♡,0.5333333333333333
D:\dataset\0571b918bd93e71df224c0b2139b52be.ogg,がっ！？…かはぁ…ぅぁ…,0.5
D:\dataset\63762073ef5417bf30560cb1aed1fd8b.mp3,ふあんん、ああっ、ああああ！太いの、動いて…っ、んあ、ああんぅ、ああ！,0.6363636363636364
D:\dataset\d9035c5553e7c26de782927387465997.ogg,…え？ひゃっ！はぐぐ、んふぅ…あぁああああ！,0.5
D:\dataset\189aed63a91f5ede89c540418eb0af49.ogg,れろ…ちゅ、んじゅ、ちゅう…ちゅぶ、れろぉ、ん、ちゅぶぅっ…♪,0.1587301587301587
D:\dataset\25381d323dc8999aa91ef9125d852278.m4a,これ…スゴくなったさ…ビリビリ、がっ…あっ！やあっ…は…んみゅ…はっきりわかるさ…おめのカタチが…ん…ぎゅうう…,0.6782608695652174
D:\dataset\4e034fdfd4dca65b24d307131dc623dc.mp3,あっ、んんっ…あれれ…これっ、ふぁ…んんぅ…。おっぱいも結構、きちゃってる、感じ…？,0.7804878048780488
D:\dataset\b3b5e354527c34d5fb72760b8739e526.ogg,鹿之助くんのおちんちんは、っ、ふぅ…本当に素質持ちね…こんなに素直に、覚えよく男の子を見せてくれるなんて…,0.7547169811320755
D:\dataset\d396ab79119932ee117d79ec8c1b87de.m4a,やぁあ…！それだけは…クーちゃん、には…手を、出さない、でぇ…！,0.5396825396825397
